46,70,56,58,79,57,75,68,66,69
46,70,57,58,80,57,75,68,66,69
46,69,56,58,80,57,75,68,66,69
46,69,56,58,80,56,75,68,66,69
46,69,56,58,80,56,76,68,66,69
46,69,56,58,79,56,76,69,66,70
46,69,56,59,80,56,76,68,66,70
46,70,55,59,80,56,76,69,66,69
47,70,55,58,80,56,76,69,65,68
46,70,55,59,80,56,75,69,65,69
46,70,54,59,80,57,76,69,65,69
46,70,54,59,80,58,75,70,65,69
47,70,53,60,81,58,75,71,65,69
46,69,53,59,81,58,75,72,65,69
46,69,52,60,81,59,75,73,65,70
45,69,52,60,81,59,76,73,64,70
45,69,51,59,82,59,76,74,64,70
45,68,49,60,83,58,76,74,64,71
45,68,48,60,83,58,77,75,63,72
45,68,47,61,84,57,78,75,63,73
46,67,46,61,85,56,78,76,63,74
46,67,46,61,86,57,79,76,63,75
47,67,46,61,86,58,80,76,63,76
49,67,47,61,87,60,80,75,63,77
51,68,46,62,88,62,81,75,64,79
52,67,45,63,88,64,81,76,66,82
53,67,45,65,89,65,79,76,68,85
55,68,46,67,90,66,79,76,71,89
57,68,48,69,91,67,81,77,74,93
58,69,50,71,92,68,82,78,76,98
60,70,51,73,93,70,84,80,78,103
62,72,53,75,94,71,85,82,81,108
65,73,55,77,95,73,87,85,83,114
68,74,57,80,96,75,89,87,85,119
72,76,59,82,97,76,91,90,88,124
75,77,61,84,99,78,94,94,90,128
79,78,64,87,101,79,97,98,92,135
82,80,66,88,103,81,100,104,95,139
85,83,68,90,105,82,103,109,98,140
88,84,70,92,107,84,107,114,101,145
91,87,72,95,109,88,111,119,104,147
94,91,75,97,112,91,115,123,107,147
98,95,77,99,115,96,119,127,111,148
102,99,81,101,118,99,124,129,113,148
105,102,86,103,121,103,129,132,117,147
109,106,91,107,125,106,133,134,119,146
112,110,97,109,127,108,138,136,122,145
115,114,104,111,130,111,138,136,124,144
118,117,111,113,132,113,141,136,126,141
120,119,116,115,134,115,143,136,129,141
121,122,122,115,134,116,144,135,130,138
122,124,126,116,136,117,144,134,130,135
123,126,129,117,135,118,145,133,131,132
121,126,132,118,135,119,143,130,131,129
120,127,134,118,135,119,142,128,130,125
118,126,136,117,135,118,140,126,129,122
116,126,137,118,133,117,138,124,128,117
113,124,137,118,132,116,134,122,126,112
110,123,136,115,131,114,131,118,126,108
108,120,135,114,129,113,127,117,123,104
104,118,131,112,129,111,125,113,120,100
100,115,128,110,126,108,120,107,117,97
97,112,123,109,123,106,114,103,114,93
92,108,120,106,121,103,109,99,111,89
88,104,115,103,118,100,104,95,107,86
83,101,111,101,114,98,100,90,104,83
78,97,105,98,112,95,96,87,100,80
75,92,101,95,108,92,92,83,95,77
70,88,94,92,106,89,88,78,91,75
66,85,89,90,103,85,85,74,87,73
62,81,83,88,100,81,81,70,84,72
58,77,77,85,98,77,79,67,81,71
55,73,72,83,96,72,77,64,78,70
52,70,67,80,93,66,76,61,76,70
48,66,62,79,91,62,76,59,74,70
46,63,57,76,90,58,75,58,72,70
42,60,52,75,88,54,75,57,71,70
35,58,46,73,86,50,75,56,70,70
32,57,41,71,84,50,76,56,70,70
32,56,40,69,83,49,76,56,70,70
